Query: java functional programming language
Summary: <<
java functional programming language
Query date: 2016-06-20
Papers: 980
Citations: 208771
Years: 30
Cites/year: 6959.03
Cites/paper: 213.03/69.0/multi (mean/median/mode)
Cites/author: 99865.54
Cites/author/year: 3328.85
Papers/author: 500.54
Authors/paper: 2.61/2.0/2 (mean/median/mode)
h-index: 193 (74%)
g-index: 429 (88%)
e-index: 343.64
hc-index: 109
hI-index: 68.73
hI,norm: 137
hI,annual: 4.57
hm-index: 136.62
AW-index: 148.12
AWCR: 21938.78
AWCRpA: 9586.13

Hirsch a=5.60, m=6.43
Contemporary ac=7.39

226 paper(s) with 1 author(s)
293 paper(s) with 2 author(s)
221 paper(s) with 3 author(s)
140 paper(s) with 4 author(s)
81 paper(s) with 5 author(s)
19 paper(s) with 6 author(s)
>>

Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
42,"D Syme","Leveraging. net meta-programming components from f#: integrated queries and interoperable heterogeneous execution",2006,"Proceedings of the 2006 workshop on ML","dl.acm.org","http://dl.acm.org/citation.cfm?id=1159884","http://scholar.google.com/scholar?cites=9082882223030169140&as_sdt=2005&sciodt=0,5&hl=en&num=20",706,2016-06-20,""
42,"RE Filman, K Havelund","Source-code instrumentation and quantification of events",2002,"","ntrs.nasa.gov","http://ntrs.nasa.gov/search.jsp?R=20020063503","http://scholar.google.com/scholar?cites=15252561477241105046&as_sdt=2005&sciodt=0,5&hl=en&num=20",715,2016-06-20,""
42,"J Gibbons","Design patterns as higher-order datatype-generic programs",2006,"… ACM SIGPLAN workshop on Generic programming","dl.acm.org","http://dl.acm.org/citation.cfm?id=1159863","http://scholar.google.com/scholar?cites=4433834574238348314&as_sdt=2005&sciodt=0,5&hl=en&num=20",759,2016-06-20,""
42,"E Balaguruswamy","Programming with Java-A Primer",2014,"","books.google.com","","http://scholar.google.com/scholar?cites=8996265767668258816&as_sdt=2005&sciodt=0,5&hl=en&num=20",773,2016-06-20,"BOOK"
42,"P Van Roy","Programming paradigms for dummies: What every programmer should know",2009,"New computational paradigms for computer music","sm.luth.se","","http://scholar.google.com/scholar?cites=4957814484102547125&as_sdt=2005&sciodt=0,5&hl=en&num=20",813,2016-06-20,"PDF"
42,"FJ González-Castaño, L Anido-Rifón…","Internet access to real equipment at computer architecture laboratories using the Java/CORBA paradigm",2001,"Computers & …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0360131500000567","http://scholar.google.com/scholar?cites=955219904958929815&as_sdt=2005&sciodt=0,5&hl=en&num=20",845,2016-06-20,""
42,"M Schoeberl, H Sondergaard…","A profile for safety critical java",2007,"… Symposium on Object …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4208831","http://scholar.google.com/scholar?cites=15498795890910311345&as_sdt=2005&sciodt=0,5&hl=en&num=20",854,2016-06-20,""
42,"H Liu, JS Moore","Executable JVM model for analytical reasoning: A study",2003,"Proceedings of the 2003 workshop on Interpreters, …","dl.acm.org","http://dl.acm.org/citation.cfm?id=858572","http://scholar.google.com/scholar?cites=15771709200500029211&as_sdt=2005&sciodt=0,5&hl=en&num=20",903,2016-06-20,""
41,"K MacKenzie, N Wolverson","Camelot and Grail: resource-aware functional programming for the JVM.",2003,"… in Functional Programming","homepages.inf.ed.ac.uk","","http://scholar.google.com/scholar?cites=12005974400810979413&as_sdt=2005&sciodt=0,5&hl=en&num=20",58,2016-06-20,"PDF"
41,"R Hundt","Loop recognition in c++/java/go/scala",2011,"","research.google.com","http://scholar.google.comhttps://research.google.com/pubs/pub37122.html","http://scholar.google.com/scholar?cites=15631054898221325953&as_sdt=2005&sciodt=0,5&hl=en&num=20",155,2016-06-20,""
41,"P Cingolani, J Alcalá-Fdez","jFuzzyLogic: a java library to design fuzzy logic controllers according to the standard for fuzzy control programming",2013,"International Journal of Computational …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/18756891.2013.818190","http://scholar.google.com/scholar?cites=9115361617304491242&as_sdt=2005&sciodt=0,5&hl=en&num=20",366,2016-06-20,""
41,"N Sarai, S Matsuoka, A Noma","simBio: a Java package for the development of detailed cell models",2006,"Progress in biophysics and molecular …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0079610705000325","http://scholar.google.com/scholar?cites=6970231702432262252&as_sdt=2005&sciodt=0,5&hl=en&num=20",405,2016-06-20,""
41,"R Caballero, M Rodríguez-Artalejo","\ mathcal {DDT}: a Declarative Debugging Tool for Functional-Logic Languages",2004,"… Functional and Logic Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-540-24754-8_7","http://scholar.google.com/scholar?cites=16095926044478207384&as_sdt=2005&sciodt=0,5&hl=en&num=20",570,2016-06-20,""
41,"DA Burke, K Johannisson","Translating formal software specifications to natural language",2005,"International Conference on Logical Aspects of …","Springer","http://link.springer.com/10.1007%2F11422532_4","http://scholar.google.com/scholar?cites=17186827178434489000&as_sdt=2005&sciodt=0,5&hl=en&num=20",675,2016-06-20,""
41,"S Thibault, C Consel, JL Lawall, R Marlet…","Static and dynamic program compilation by interpreter specialization",2000,"Higher-Order and …","Springer","http://link.springer.com/article/10.1023/A:1010078412711","http://scholar.google.com/scholar?cites=12431966496052405806&as_sdt=2005&sciodt=0,5&hl=en&num=20",688,2016-06-20,""
41,"DP Johnson","Systems, methods and computer program products for debugging java server page files using compiled java class file modifications",2002,"US Patent 6,463,578","Google Patents","http://www.google.com/patents/US6463578","http://scholar.google.com/scholar?cites=15105312230901621083&as_sdt=2005&sciodt=0,5&hl=en&num=20",722,2016-06-20,""
41,"H Wu, J Gray, S Roychoudhury, M Mernik","Weaving a debugging aspect into domain-specific language grammars",2005,"Proceedings of the 2005 …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1066986","http://scholar.google.com/scholar?cites=18206886940144619025&as_sdt=2005&sciodt=0,5&hl=en&num=20",864,2016-06-20,""
41,"W Ahrendt, M Dylla","A system for compositional verification of asynchronous objects",2012,"Science of Computer Programming","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167642310001553","http://scholar.google.com/scholar?cites=9128676870810676657&as_sdt=2005&sciodt=0,5&hl=en&num=20",867,2016-06-20,""
41,"AE Tew, M Guzdial","The FCS1: a language independent assessment of CS1 knowledge",2011,"Proceedings of the 42nd ACM technical symposium …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1953200","http://scholar.google.com/scholar?cites=6809086941412851083&as_sdt=2005&sciodt=0,5&hl=en&num=20",908,2016-06-20,""
41,"D Rayside, K Kontogiannis","Extracting Java library subsets for deployment on embedded systems",1999,"Software Maintenance and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=756687","http://scholar.google.com/scholar?cites=7222497625585443169&as_sdt=2005&sciodt=0,5&hl=en&num=20",913,2016-06-20,""
41,"GJ Kiczales, EA Hilsdale, CV Lopes…","Integrated development environment for aspect-oriented programming",2003,"US Patent …","Google Patents","http://www.google.com/patents/US6539390","http://scholar.google.com/scholar?cites=16855378225967062718&as_sdt=2005&sciodt=0,5&hl=en&num=20",936,2016-06-20,""
40,"BBKGA Kostadinov, EDBMD Corner","Flux: A language for programming high-performance servers",2006,"","usenix.org","","http://scholar.google.com/scholar?cites=14906319638180756710&as_sdt=2005&sciodt=0,5&hl=en&num=20",286,2016-06-20,"HTML"
40,"J Hulaas, W Binder","Program transformations for portable CPU accounting and control in Java",2004,"Proceedings of the 2004 ACM SIGPLAN …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1014024","http://scholar.google.com/scholar?cites=18291054978014509616&as_sdt=2005&sciodt=0,5&hl=en&num=20",338,2016-06-20,""
40,"C Passerone, C Sansoe, L Lavagno…","Modeling reactive systems in Java",1998,"ACM Transactions on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=296334","http://scholar.google.com/scholar?cites=5608671797428816883&as_sdt=2005&sciodt=0,5&hl=en&num=20",407,2016-06-20,""
40,"GL White, MP Sivitanides","A theory of the relationship between cognitive requirements of computer programming languages and programmers' cognitive characteristics",2002,"Journal of Information Systems …","search.proquest.com","","http://scholar.google.com/scholar?cites=16339734234570520888&as_sdt=2005&sciodt=0,5&hl=en&num=20",590,2016-06-20,"HTML"
40,"D Conan, E Putrycz, N Farcet…","Integration of non-functional properties in containers",2001,"… Oriented Programming …","research.microsoft.com","","http://scholar.google.com/scholar?cites=627574727888247360&as_sdt=2005&sciodt=0,5&hl=en&num=20",639,2016-06-20,"PDF"
40,"M de Raadt, R Watson, M Toleman","Introductory programming: what's happening today and will there be any students to teach tomorrow?",2004,"Proceedings of the Sixth …","dl.acm.org","http://dl.acm.org/citation.cfm?id=980005","http://scholar.google.com/scholar?cites=4828524811396775820&as_sdt=2005&sciodt=0,5&hl=en&num=20",692,2016-06-20,""
40,"P Yeluripati, JMN Leigh, JM Marques","Functional enterprise bean",2006,"US Patent 7,086,065","Google Patents","http://www.google.com/patents/US7086065","http://scholar.google.com/scholar?cites=3329825454591846384&as_sdt=2005&sciodt=0,5&hl=en&num=20",707,2016-06-20,""
40,"GC Wells, AG Chalmers…","Linda implementations in Java for concurrent systems",2004,"… and Computation: Practice …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/cpe.794/full","http://scholar.google.com/scholar?cites=4512256840972603891&as_sdt=2005&sciodt=0,5&hl=en&num=20",736,2016-06-20,""
40,"Y Zhang, B Xu","A survey of semantic description frameworks for programming languages",2004,"ACM Sigplan Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=981013","http://scholar.google.com/scholar?cites=178647347524797623&as_sdt=2005&sciodt=0,5&hl=en&num=20",790,2016-06-20,""
40,"T Mens, K Czarnecki, PV Gorp","04101 Discussion--A Taxonomy of Model Transformations",2005,"Dagstuhl Seminar Proceedings","drops.dagstuhl.de","http://drops.dagstuhl.de/opus/volltexte/2005/11/","http://scholar.google.com/scholar?cites=5396245377778396420&as_sdt=2005&sciodt=0,5&hl=en&num=20",796,2016-06-20,""
40,"G Morrisett, A Ahmed, M Fluet","L3: A linear language with locations",2005,"… Conference on Typed Lambda Calculi and …","Springer","http://link.springer.com/10.1007%2F11417170_22","http://scholar.google.com/scholar?cites=7925615828447329112&as_sdt=2005&sciodt=0,5&hl=en&num=20",872,2016-06-20,""
40,"M Felleisen, DP Friedman","A little Java, a few patterns",1998,"","books.google.com","","http://scholar.google.com/scholar?cites=13980995829931234511&as_sdt=2005&sciodt=0,5&hl=en&num=20",887,2016-06-20,"BOOK"
40,"H Ding, MH Samadzadeh","Extraction of Java program fingerprints for software authorship identification",2004,"Journal of Systems and Software","Elsevier","http://www.sciencedirect.com/science/article/pii/S0164121203000499","http://scholar.google.com/scholar?cites=12168454523585716975&as_sdt=2005&sciodt=0,5&hl=en&num=20",904,2016-06-20,""
40,"S Wiltamuth, A Hejlsberg, PF Sollich…","System and methods for providing versioning of software components in a computer programming language",2005,"US Patent …","Google Patents","http://www.google.com/patents/US6981250","http://scholar.google.com/scholar?cites=11685949110246622300&as_sdt=2005&sciodt=0,5&hl=en&num=20",951,2016-06-20,""
39,"L Beringer, K MacKenzie, I Stark","Grail: a functional form for imperative mobile code",2003,"Electronic Notes in Theoretical Computer …","Elsevier","","http://scholar.google.com/scholar?cites=8431676539774277366&as_sdt=2005&sciodt=0,5&hl=en&num=20",38,2016-06-20,"HTML"
39,"A Kwong, M Lai, J Wang","Optimization of garbage collection code in the context of raw native interface function calls in the java programming language",2002,"US Patent 6,484,188","Google Patents","http://www.google.com/patents/US6484188","http://scholar.google.com/scholar?cites=11226729396134790709&as_sdt=2005&sciodt=0,5&hl=en&num=20",112,2016-06-20,""
39,"M Finifter, A Mettler, N Sastry, D Wagner","Verifiable functional purity in java",2008,"Proceedings of the 15th ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1455793","http://scholar.google.com/scholar?cites=13033859713683214971&as_sdt=2005&sciodt=0,5&hl=en&num=20",154,2016-06-20,""
39,"MT Helmick","Interface-based programming assignments and automatic grading of java programs",2007,"ACM SIGCSE Bulletin","dl.acm.org","http://dl.acm.org/citation.cfm?id=1268805","http://scholar.google.com/scholar?cites=16379386186029439998&as_sdt=2005&sciodt=0,5&hl=en&num=20",164,2016-06-20,""
39,"C League, Z Shao, V Trifonov","Representing Java classes in a typed intermediate language",1999,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=317798","http://scholar.google.com/scholar?cites=16439391942103843045&as_sdt=2005&sciodt=0,5&hl=en&num=20",165,2016-06-20,""
39,"T Sheard","Type-level computation using narrowing in Ωmega",2007,"Electronic Notes in Theoretical Computer Science","Elsevier","","http://scholar.google.com/scholar?cites=16278250428664650109&as_sdt=2005&sciodt=0,5&hl=en&num=20",187,2016-06-20,"HTML"
39,"P Li, S Zdancewic","Arrows for secure information flow",2010,"Theoretical computer science","Elsevier","","http://scholar.google.com/scholar?cites=18412969196119271892&as_sdt=2005&sciodt=0,5&hl=en&num=20",212,2016-06-20,"HTML"
39,"C Marché, C Paulin-Mohring","Reasoning about Java programs with aliasing and frame conditions",2005,"… Conference on Theorem Proving in Higher …","Springer","http://link.springer.com/chapter/10.1007/11541868_12","http://scholar.google.com/scholar?cites=16275471153781998709&as_sdt=2005&sciodt=0,5&hl=en&num=20",272,2016-06-20,""
39,"AE Fleury","Encapsualtion and reuse as viewed by java students",2001,"ACM SIGCSE Bulletin","dl.acm.org","http://dl.acm.org/citation.cfm?id=364582","http://scholar.google.com/scholar?cites=5703321844326904034&as_sdt=2005&sciodt=0,5&hl=en&num=20",482,2016-06-20,""
39,"B Hayes","Computing Science: The Semicolon Wars",2006,"American Scientist","JSTOR","http://www.jstor.org/stable/27858793","http://scholar.google.com/scholar?cites=598006381571126557&as_sdt=2005&sciodt=0,5&hl=en&num=20",496,2016-06-20,""
39,"B Bokowski","Coffeestrainer: Statically-checked constraints on the definition and use of types in java",1999,"ACM SIGSOFT Software Engineering Notes","dl.acm.org","http://dl.acm.org/citation.cfm?id=319253","http://scholar.google.com/scholar?cites=1439639376115451294&as_sdt=2005&sciodt=0,5&hl=en&num=20",614,2016-06-20,""
39,"T Hsiu, S Richards, A Bhave…","Designing a low-cost, expressive educational robot",2003,"… Robots and Systems …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1249230","http://scholar.google.com/scholar?cites=16693028642014276657&as_sdt=2005&sciodt=0,5&hl=en&num=20",674,2016-06-20,""
39,"I Aedo, P Díaz, C Fernández, GM Martín…","Assessing the utility of an interactive electronic book for learning the Pascal programming language",2000,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=883350","http://scholar.google.com/scholar?cites=11464851173565524400&as_sdt=2005&sciodt=0,5&hl=en&num=20",781,2016-06-20,""
39,"NC Narendra, K Ponnalagu, J Krishnamurthy…","Run-time adaptation of non-functional properties of composite web services using aspect-oriented programming",2007,"… Conference on Service- …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-74974-5_51","http://scholar.google.com/scholar?cites=3272219588065107277&as_sdt=2005&sciodt=0,5&hl=en&num=20",833,2016-06-20,""
39,"TJ Thompson, CB Kumar, PJ Kline","Bluetooth application programming with the Java APIs essentials edition",2008,"","books.google.com","","http://scholar.google.com/scholar?cites=2663145667656698780&as_sdt=2005&sciodt=0,5&hl=en&num=20",851,2016-06-20,"BOOK"
38,"T Dowd, F Henderson, P Ross","Compiling Mercury to the. NET Common Language Runtime",2001,"Electronic Notes in Theoretical Computer …","Elsevier","","http://scholar.google.com/scholar?cites=9544006873238485408&as_sdt=2005&sciodt=0,5&hl=en&num=20",23,2016-06-20,"HTML"
38,"C Mateis, M Stumptner, F Wotawa","Debugging of Java programs using a model-based approach",1999,"Proceedings of the Tenth …","researchgate.net","","http://scholar.google.com/scholar?cites=5060645764871047708&as_sdt=2005&sciodt=0,5&hl=en&num=20",311,2016-06-20,"PDF"
38,"JW Alcorn","Utility for providing printing support to graphical Java applications",1999,"US Patent 5,933,144","Google Patents","http://www.google.com/patents/US5933144","http://scholar.google.com/scholar?cites=14494258233935628098&as_sdt=2005&sciodt=0,5&hl=en&num=20",671,2016-06-20,""
38,"B Harvey","Logo",2003,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=1074558","http://scholar.google.com/scholar?cites=1743459285490747118&as_sdt=2005&sciodt=0,5&hl=en&num=20",826,2016-06-20,""
38,"C Andreae, Y Coady, C Gibbs, J Noble, J Vitek…","Scoped types and aspects for real-time java",2006,"… -Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/11785477_7","http://scholar.google.com/scholar?cites=8082350249984957688&as_sdt=2005&sciodt=0,5&hl=en&num=20",891,2016-06-20,""
38,"A Shafi, B Carpenter, M Baker…","A comparative study of Java and C performance in two large‐scale parallel applications",2009,"… Practice and Experience","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/cpe.1416/full","http://scholar.google.com/scholar?cites=14487619499680096890&as_sdt=2005&sciodt=0,5&hl=en&num=20",907,2016-06-20,""
38,"G Feierbach, M Patel","Method and system for coupling a stack based processor to register based functional unit",2000,"US Patent 6,088,786","Google Patents","http://www.google.com/patents/US6088786","http://scholar.google.com/scholar?cites=899730905729760488&as_sdt=2005&sciodt=0,5&hl=en&num=20",965,2016-06-20,""
37,"M Banbara, N Tamura","Translating a linear logic programming language into Java",2000,"Electronic Notes in Theoretical Computer Science","Elsevier","","http://scholar.google.com/scholar?cites=1696084892287463016&as_sdt=2005&sciodt=0,5&hl=en&num=20",34,2016-06-20,"HTML"
37,"J Nordlander","Polymorphic subtyping in O'Haskell",2002,"Science of computer programming","Elsevier","","http://scholar.google.com/scholar?cites=3982410456274589166&as_sdt=2005&sciodt=0,5&hl=en&num=20",80,2016-06-20,"HTML"
37,"E Ábrahám, I Grabe, A Grüner, M Steffen","Behavioral interface description of an object-oriented language with futures and promises",2009,"… and Algebraic Programming","Elsevier","","http://scholar.google.com/scholar?cites=1616729452233828422&as_sdt=2005&sciodt=0,5&hl=en&num=20",94,2016-06-20,"HTML"
37,"JS Danaher, ITA Lee, CE Leiserson","Programming with exceptions in JCilk",2006,"Science of Computer Programming","Elsevier","","http://scholar.google.com/scholar?cites=8445369620617226122&as_sdt=2005&sciodt=0,5&hl=en&num=20",98,2016-06-20,"HTML"
37,"E Meijer, D Van Velzen","Haskell Server Pages-Functional Programming and the Battle for the Middle Tier.",2000,"Electr. Notes Theor. Comput. Sci.","researchgate.net","","http://scholar.google.com/scholar?cites=15325341053755098838&as_sdt=2005&sciodt=0,5&hl=en&num=20",134,2016-06-20,"PDF"
37,"A Igarashi, BC Pierce","On inner classes",2002,"Information and Computation","Elsevier","","http://scholar.google.com/scholar?cites=17767144110706636970&as_sdt=2005&sciodt=0,5&hl=en&num=20",151,2016-06-20,"HTML"
37,"O Kniemeyer, G Buck-Sorlin, W Kurth","GroIMP as a platform for functional-structural modelling of plants",2007,"Functional-structural plant …","academia.edu","","http://scholar.google.com/scholar?cites=3785544552183087056&as_sdt=2005&sciodt=0,5&hl=en&num=20",258,2016-06-20,"PDF"
37,"L Burdy, M Huisman, M Pavlova","Preliminary design of BML: A behavioral interface specification language for Java bytecode",2007,"International Conference on …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-71289-3_18","http://scholar.google.com/scholar?cites=1119288525721365118&as_sdt=2005&sciodt=0,5&hl=en&num=20",442,2016-06-20,""
37,"P Bothner","Compiling java with gcj",2003,"Linux Journal","dl.acm.org","","http://scholar.google.com/scholar?cites=6957408468085776966&as_sdt=2005&sciodt=0,5&hl=en&num=20",615,2016-06-20,"CITATION"
37,"Y Cheon, A Perumandla","Specifying and checking method call sequences of Java programs",2007,"Software Quality Journal","Springer","http://link.springer.com/article/10.1007/s11219-006-9001-4","http://scholar.google.com/scholar?cites=2409811945712689631&as_sdt=2005&sciodt=0,5&hl=en&num=20",653,2016-06-20,""
37,"S Vinoski","Concurrency with erlang",2007,"IEEE Internet Computing","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4305575","http://scholar.google.com/scholar?cites=5841362183586916818&as_sdt=2005&sciodt=0,5&hl=en&num=20",754,2016-06-20,""
37,"C Claussen, P Das, E Herness, AK Phan…","Apparatus, system, and method for facilitating dynamic modification of existing software objects defined in a strongly-typed programming language",2004,"US Patent App. 11/ …","Google Patents","http://www.google.com/patents/US20060130038","http://scholar.google.com/scholar?cites=722488681084331769&as_sdt=2005&sciodt=0,5&hl=en&num=20",774,2016-06-20,""
37,"RE Jones, C Ryder","A study of Java object demographics",2008,"Proceedings of the 7th international symposium on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1375652","http://scholar.google.com/scholar?cites=8483378308565891109&as_sdt=2005&sciodt=0,5&hl=en&num=20",950,2016-06-20,""
37,"A Gal","On aspect-orientation in distributed real-time dependable systems",2002,"Object-Oriented Real-Time Dependable Systems, 2002 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1000061","http://scholar.google.com/scholar?cites=16101678106336177542&as_sdt=2005&sciodt=0,5&hl=en&num=20",977,2016-06-20,""
36,"D Clark, C MacNish, GF Royle","Java as a teaching language—opportunities, pitfalls and solutions",1998,"… of the 3rd Australasian conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=289418","http://scholar.google.com/scholar?cites=442028925558777428&as_sdt=2005&sciodt=0,5&hl=en&num=20",106,2016-06-20,""
36,"C League, Z Shao, V Trifonov","Precision in practice: A type-preserving Java compiler",2003,"International Conference on Compiler …","Springer","http://link.springer.com/chapter/10.1007/3-540-36579-6_8","http://scholar.google.com/scholar?cites=4933283966235498241&as_sdt=2005&sciodt=0,5&hl=en&num=20",156,2016-06-20,""
36,"T Millstein, C Chambers","Modular statically typed multimethods",2002,"Information and Computation","Elsevier","","http://scholar.google.com/scholar?cites=11852363370406726078&as_sdt=2005&sciodt=0,5&hl=en&num=20",167,2016-06-20,"HTML"
36,"J Andrea","Envisioning the next-generation of functional testing tools",2007,"Ieee Software","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4163030","http://scholar.google.com/scholar?cites=1985862521816978157&as_sdt=2005&sciodt=0,5&hl=en&num=20",388,2016-06-20,""
36,"C Hawblitzel, T von Eicken","Luna: a flexible Java protection system",2002,"ACM SIGOPS Operating Systems Review","dl.acm.org","http://dl.acm.org/citation.cfm?id=844164","http://scholar.google.com/scholar?cites=11309686438550108042&as_sdt=2005&sciodt=0,5&hl=en&num=20",537,2016-06-20,""
36,"G Barthe, T Rezk, M Warnier","Preventing timing leaks through transactional branching instructions",2006,"Electronic Notes in Theoretical Computer …","Elsevier","","http://scholar.google.com/scholar?cites=15338166700406716686&as_sdt=2005&sciodt=0,5&hl=en&num=20",647,2016-06-20,"HTML"
36,"D Caromel, J Vayssière","Reflections on MOP s, Components, and Java Security",2001,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-45337-7_14","http://scholar.google.com/scholar?cites=10943129887231273875&as_sdt=2005&sciodt=0,5&hl=en&num=20",696,2016-06-20,""
36,"M Zenger, M Odersky","Implementing extensible compilers",2001,"… Programming with Object-Oriented …","infoscience.epfl.ch","http://infoscience.epfl.ch/record/64402","http://scholar.google.com/scholar?cites=14253291001786954690&as_sdt=2005&sciodt=0,5&hl=en&num=20",700,2016-06-20,""
36,"B Beckert, W Mostowski","A program logic for handling Java Card's transaction mechanism",2003,"International Conference on Fundamental …","Springer","http://link.springer.com/chapter/10.1007/3-540-36578-8_18","http://scholar.google.com/scholar?cites=9831725525322450196&as_sdt=2005&sciodt=0,5&hl=en&num=20",808,2016-06-20,""
36,"FD Highland","Declaration programming language extension for procedural programming languages",2000,"US Patent 6,145,120","Google Patents","http://www.google.com/patents/US6145120","http://scholar.google.com/scholar?cites=11531249991382427208&as_sdt=2005&sciodt=0,5&hl=en&num=20",835,2016-06-20,""
36,"D Duggan","Modular type-based reverse engineering of parameterized types in Java code",1999,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=320393","http://scholar.google.com/scholar?cites=16165191524137166549&as_sdt=2005&sciodt=0,5&hl=en&num=20",879,2016-06-20,""
36,"J Auerbach, DF Bacon, DT Iercan, CM Kirsch…","Java takes flight: time-portable real-time programming with exotasks",2007,"ACM SIGPLAN …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1254775","http://scholar.google.com/scholar?cites=13745969311432785455&as_sdt=2005&sciodt=0,5&hl=en&num=20",914,2016-06-20,""
36,"E Albert, M Gómez-Zamalloa, L Hubert…","Verification of java bytecode using analysis and transformation of logic programs",2007,"… Symposium on Practical …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-69611-7_8","http://scholar.google.com/scholar?cites=11994058125893207000&as_sdt=2005&sciodt=0,5&hl=en&num=20",952,2016-06-20,""
35,"S Antoy, M Hanus, J Liu, A Tolmach","A virtual machine for functional logic computations",2004,"… and Application of Functional …","Springer","http://link.springer.com/chapter/10.1007/11431664_7","http://scholar.google.com/scholar?cites=6444551666430701714&as_sdt=2005&sciodt=0,5&hl=en&num=20",455,2016-06-20,""
35,"DR Cok","OpenJML: JML for Java 7 by extending OpenJDK",2011,"NASA Formal Methods Symposium","Springer","http://link.springer.com/chapter/10.1007/978-3-642-20398-5_35","http://scholar.google.com/scholar?cites=7212065348692951220&as_sdt=2005&sciodt=0,5&hl=en&num=20",492,2016-06-20,""
35,"D Garbervetsky, C Nakhli, S Yovine…","Program instrumentation and run-time analysis of scoped memory in java",2005,"Electronic Notes in …","Elsevier","","http://scholar.google.com/scholar?cites=12963533279712777553&as_sdt=2005&sciodt=0,5&hl=en&num=20",514,2016-06-20,"HTML"
35,"J Nordlander, MP Jones, M Carlsson…","Reactive objects",2002,"Object-Oriented Real …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1003682","http://scholar.google.com/scholar?cites=14757783994113113180&as_sdt=2005&sciodt=0,5&hl=en&num=20",577,2016-06-20,""
35,"M Anne, R He, T Jarboui, M Lacoste…","Think: View-based support of non-functional properties in embedded systems",2009,"… and Systems, 2009. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5066642","http://scholar.google.com/scholar?cites=3301821185841738307&as_sdt=2005&sciodt=0,5&hl=en&num=20",793,2016-06-20,""
35,"M Skoglund, T Wrigstad","A mode system for read-only references in Java",2001,"3rd Workshop on Formal Techniques for Java …","libyrant.se","","http://scholar.google.com/scholar?cites=1295614449137110234&as_sdt=2005&sciodt=0,5&hl=en&num=20",801,2016-06-20,"PDF"
35,"P Charles, RM Fuhrer, SM Sutton Jr","IMP: a meta-tooling platform for creating language-specific IDEs in Eclipse",2007,"… of the twenty-second IEEE/ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1321715","http://scholar.google.com/scholar?cites=3874052041205123237&as_sdt=2005&sciodt=0,5&hl=en&num=20",863,2016-06-20,""
35,"N Sundaresan","System and method for imbedding hyperlinked language grammar notation in a “literate” programming environment",2004,"US Patent 6,675,370","Google Patents","http://www.google.com/patents/US6675370","http://scholar.google.com/scholar?cites=5122906874735494099&as_sdt=2005&sciodt=0,5&hl=en&num=20",890,2016-06-20,""
35,"H Li, S Thompson","A domain-specific language for scripting refactorings in erlang",2012,"… Conference on Fundamental Approaches to Software …","Springer","http://link.springer.com/10.1007%2F978-3-642-28872-2_34","http://scholar.google.com/scholar?cites=1544886126847809940&as_sdt=2005&sciodt=0,5&hl=en&num=20",958,2016-06-20,""
